Run-time: 0.7350528240203857 seconds
Total allocated memory size: 90.0 KiB
Algorithm: GA-GRAANK (v1.0)
No. of (dataset) attributes: 11
No. of (dataset) tuples: 589
Population size: 5
PC: 0.5
Minimum support: 0.5
Number of cores: 14
Number of patterns: 1
Number of iterations: 50
Number of cost evaluations: 100

0. Age
1. ALB
2. ALP
3. ALT
4. AST
5. BIL
6. CHE
7. CHOL
8. CREA
9. GGT
10. PROT

File: data/hcv_data.csv

Pattern : Support
['0-', '4-'] : 0.509


Evaluation: Cost
1: 3.8698192794396504e-05 
2: 0.013157894736842105 
3: 0.0072992700729927005 
4: 0.004291845493562232 
5: 0.013888888888888888 
6: 0.003484320557491289 
7: 0.023255813953488372 
8: 0.0030120481927710845 
9: 0.014925373134328358 
10: 0.003484320557491289 
11: 0.007194244604316547 
12: 0.004291845493562232 
13: 0.007194244604316547 
14: 0.007194244604316547 
15: 0.000676132521974307 
16: 0.007194244604316547 
17: 0.004291845493562232 
18: 0.0072992700729927005 
19: 0.007194244604316547 
20: 0.011494252873563218 
21: 0.004291845493562232 
22: 0.003484320557491289 
23: 0.003484320557491289 
24: 0.0030120481927710845 
25: 0.004291845493562232 
26: 0.0030120481927710845 
27: 0.004291845493562232 
28: 0.003484320557491289 
29: 0.0029154518950437317 
30: 0.002288329519450801 
31: 0.0030120481927710845 
32: 0.003484320557491289 
33: 0.004291845493562232 
34: 0.006896551724137931 
35: 0.000676132521974307 
36: 0.003484320557491289 
37: 0.0030120481927710845 
38: 0.000676132521974307 
39: 0.011111111111111112 
40: 0.0030120481927710845 
41: 0.002652519893899204 
42: 0.00034940600978336826 
43: 0.002652519893899204 
44: 0.0037174721189591076 
45: 0.000676132521974307 
46: 0.00034940600978336826 
47: 0.004291845493562232 
48: 0.00034940600978336826 
49: 0.009523809523809525 
50: 0.000676132521974307 
51: 0.000676132521974307 
52: 0.000676132521974307 
53: 0.000676132521974307 
54: 0.047619047619047616 
55: 0.00034940600978336826 
56: 0.00034940600978336826 
57: 0.0012062726176115801 
58: 0.00034940600978336826 
59: 0.00034940600978336826 
60: 0.00034940600978336826 
61: 0.00034940600978336826 
62: 0.00034940600978336826 
63: 0.00034940600978336826 
64: 0.00034940600978336826 
65: 0.00034940600978336826 
66: 0.00034940600978336826 
67: 0.00034940600978336826 
68: 0.0012062726176115801 
69: 0.00034940600978336826 
70: 0.00034940600978336826 
71: 0.00034940600978336826 
72: 0.0012062726176115801 
73: 0.00034940600978336826 
74: 0.00034940600978336826 
75: 0.00034940600978336826 
76: 0.00034940600978336826 
77: 0.00034940600978336826 
78: 0.000676132521974307 
79: 0.0012062726176115801 
80: 0.00034940600978336826 
81: 0.000676132521974307 
82: 0.000676132521974307 
83: 0.00034940600978336826 
84: 0.000676132521974307 
85: 0.00034940600978336826 
86: 0.0012062726176115801 
87: 0.0012062726176115801 
88: 0.00034940600978336826 
89: 0.0012062726176115801 
90: 0.000676132521974307 
91: 0.000676132521974307 
92: 0.00034940600978336826 
93: 0.0012062726176115801 
94: 0.00034940600978336826 
95: 0.00034940600978336826 
96: 0.00034940600978336826 
97: 0.000676132521974307 
98: 0.00034940600978336826 
99: 0.000676132521974307 
100: 0.0012062726176115801 
