Run-time: 0.6547684669494629 seconds
Total allocated memory size: 89.7 KiB
Algorithm: GA-GRAANK (v1.0)
No. of (dataset) attributes: 11
No. of (dataset) tuples: 589
Population size: 5
PC: 0.5
Minimum support: 0.5
Number of cores: 14
Number of patterns: 1
Number of iterations: 50
Number of cost evaluations: 100

0. Age
1. ALB
2. ALP
3. ALT
4. AST
5. BIL
6. CHE
7. CHOL
8. CREA
9. GGT
10. PROT

File: data/hcv_data.csv

Pattern : Support
['0-', '1+'] : 0.532


Evaluation: Cost
1: 0.00033422459893048126 
2: 0.010416666666666666 
3: 0.010752688172043012 
4: 0.007633587786259542 
5: 0.016666666666666666 
6: 0.003787878787878788 
7: 0.04 
8: 0.04 
9: 0.01639344262295082 
10: 0.0035335689045936395 
11: 0.0196078431372549 
12: 0.004484304932735426 
13: 0.006622516556291391 
14: 0.01639344262295082 
15: 0.0196078431372549 
16: 0.0035335689045936395 
17: 0.0035335689045936395 
18: 0.004484304932735426 
19: 0.001288659793814433 
20: 0.003787878787878788 
21: 0.004484304932735426 
22: 0.0038022813688212928 
23: 0.004484304932735426 
24: 0.010752688172043012 
25: 0.0035971223021582736 
26: 0.0035335689045936395 
27: 0.0035335689045936395 
28: 0.010752688172043012 
29: 0.0045045045045045045 
30: 0.006622516556291391 
31: 0.004484304932735426 
32: 0.006622516556291391 
33: 0.001288659793814433 
34: 0.003787878787878788 
35: 0.01 
36: 0.004784688995215311 
37: 0.001288659793814433 
38: 0.001288659793814433 
39: 0.004484304932735426 
40: 0.017857142857142856 
41: 0.001288659793814433 
42: 0.001288659793814433 
43: 0.004484304932735426 
44: 0.001288659793814433 
45: 0.004484304932735426 
46: 0.003787878787878788 
47: 0.001288659793814433 
48: 0.001288659793814433 
49: 0.001288659793814433 
50: 0.001288659793814433 
51: 0.00819672131147541 
52: 0.001288659793814433 
53: 0.004484304932735426 
54: 0.001288659793814433 
55: 0.004484304932735426 
56: 0.001288659793814433 
57: 0.001288659793814433 
58: 0.001288659793814433 
59: 0.004484304932735426 
60: 0.009174311926605505 
61: 0.006622516556291391 
62: 0.001288659793814433 
63: 0.001288659793814433 
64: 0.001288659793814433 
65: 0.001288659793814433 
66: 0.006666666666666667 
67: 0.001288659793814433 
68: 0.014285714285714285 
69: 0.001288659793814433 
70: 0.004484304932735426 
71: 0.001288659793814433 
72: 0.014285714285714285 
73: 0.001288659793814433 
74: 0.001288659793814433 
75: 0.001288659793814433 
76: 0.001288659793814433 
77: 0.006211180124223602 
78: 0.001288659793814433 
79: 0.001288659793814433 
80: 0.004484304932735426 
81: 0.004484304932735426 
82: 0.001288659793814433 
83: 0.003676470588235294 
84: 0.003787878787878788 
85: 0.009174311926605505 
86: 0.001288659793814433 
87: 0.017857142857142856 
88: 0.000942507068803016 
89: 0.007352941176470588 
90: 0.0022935779816513763 
91: 0.001288659793814433 
92: 0.001288659793814433 
93: 0.003787878787878788 
94: 0.001288659793814433 
95: 0.001288659793814433 
96: 0.001288659793814433 
97: 0.001288659793814433 
98: 0.003787878787878788 
99: 0.001288659793814433 
100: 0.001288659793814433 
